No,Agence,Année,Trimestre,Nom du fournisseur,Numéro de référence,Date du contrat,Devis – numéro,Devis – catégorie,Devis – sous-catégorie,Contrat-début,Contrat-fin,Contrat durée (jours),Valeur du contrat (fin),Valeur du contrat (originale),Extra,Commentaires
3195,Élections Canada,2010,3,TELUS MOBILITY,9-14278,2010-10-25,220,Services téléphoniques et autres services de communications téléphoniques (sauf les services améliorés de télécommunications),,2009-10-01,2011-08-31,699,"1418699,35",525000,"893699,35",Le présent marché comprend une modification ou plus.
3196,Élections Canada,2010,3,THE HALIFAX GROUP,9-14856,2010-11-02,813,Services d'aide temporaire,,2009-12-16,2010-12-17,366,"332600,7",89775,"242825,7",Le présent marché comprend une modification ou plus.
3197,Élections Canada,2010,3,PROLOGIC SYSTEMS LIMITED,9-14877,2010-11-17,813,Services d'aide temporaire,,2010-01-18,2011-03-31,437,"96566,67",73500,"23066,67",Le présent marché comprend une modification ou plus.
3198,Élections Canada,2010,3,GSI INTERNATIONAL CONSTULTATION,9-14923,2010-10-08,813,Services d'aide temporaire,,2010-02-08,2010-11-30,295,"77253,76","15060,94","62192,82",Le présent marché comprend une modification ou plus.
3199,Élections Canada,2010,3,EMC CORPORATION OF CANADA,9-15071,2010-10-25,1228,Logiciels,,2010-04-01,2010-12-31,274,"67768,61","67768,61",0,Le présent marché comprend une modification ou plus.
3200,Élections Canada,2010,3,WILLS TRANSFER LIMITED,9-15161,2010-11-03,570,Location,,2010-04-01,2011-03-31,364,100000,60000,40000,Le présent marché comprend une modification ou plus.
3201,Élections Canada,2010,4,EXCEL HUMAN RESOURCES,8-13302,2010-02-05,813,Services d'aide temporaire,,2009-01-19,2010-04-30,466,"53721,99","23386,86","30335,13",Le présent marché comprend une modification ou plus.
3202,Élections Canada,2010,4,"CLARKE, JEFF",8-13644,2010-03-16,351,Autres services de communication non spécifiés ailleurs,,2010-04-01,2011-03-31,364,"20865,6","10432,8","10432,8",Le présent marché comprend une modification ou plus.
3203,Élections Canada,2010,4,VANKELLERS EDITORIAL,8-13645,2010-03-09,351,Autres services de communication non spécifiés ailleurs,,2010-04-01,2011-03-31,364,20916,10458,10458,Le présent marché comprend une modification ou plus.
3204,Élections Canada,2010,4,AMÉLIE CHRÉTIEN,8-13650,2010-03-09,351,Autres services de communication non spécifiés ailleurs,,2010-04-01,2011-03-31,364,"20905,5","10452,75","10452,75",Le présent marché comprend une modification ou plus.
3205,Élections Canada,2010,4,AMÉLIE CHRÉTIEN,8-13651,2010-03-10,351,Autres services de communication non spécifiés ailleurs,,2010-04-01,2011-03-31,364,20916,10458,10458,Le présent marché comprend une modification ou plus.
3206,Élections Canada,2010,4,HUNT TEMPORARILY YOURS,8-13663,2010-03-10,351,Autres services de communication non spécifiés ailleurs,,2010-04-01,2011-03-31,364,"74898,6","10495,8","64402,8",Le présent marché comprend une modification ou plus.
3207,Élections Canada,2010,4,SNC - LAVALIN PROFAC INC.,8-13687,2010-03-05,819,"Contrats de services personnels non professionnels, non spécifiés ailleurs",,2009-04-01,2010-03-31,364,"30187,5","24937,5",5250,Le présent marché comprend une modification ou plus.
3208,Élections Canada,2010,4,I.S. ANCANS,8-13692,2010-03-09,351,Autres services de communication non spécifiés ailleurs,,2009-04-01,2011-03-31,729,21000,10500,10500,Le présent marché comprend une modification ou plus.
3209,Élections Canada,2010,4,I.S. ANCANS,8-13693,2010-03-09,351,Autres services de communication non spécifiés ailleurs,,2009-04-01,2011-03-31,729,21000,10500,10500,Le présent marché comprend une modification ou plus.
3210,Élections Canada,2010,4,"MACFIE, ELIZABETH",8-13696,2010-03-16,351,Autres services de communication non spécifiés ailleurs,,2009-04-01,2011-03-31,729,"20884,5","10442,25","10442,25",Le présent marché comprend une modification ou plus.
3211,Élections Canada,2010,4,CORNERSTONE COMMUNICATIONS,8-13698,2010-03-16,351,Autres services de communication non spécifiés ailleurs,,2009-04-01,2011-03-31,729,36750,10500,26250,Le présent marché comprend une modification ou plus.
3212,Élections Canada,2010,4,CORNERSTONE COMMUNICATIONS,8-13699,2010-03-16,351,Autres services de communication non spécifiés ailleurs,,2009-04-01,2011-03-31,729,36750,10500,26250,Le présent marché comprend une modification ou plus.
3213,Élections Canada,2010,4,PAUL MORISSET,8-13734,2010-03-16,351,Autres services de communication non spécifiés ailleurs,,2009-04-01,2011-03-31,729,"20884,5","10442,25","10442,25",Le présent marché comprend une modification ou plus.
3214,Élections Canada,2010,4,"GRONDIN, GINETTE",8-13736,2010-03-10,351,Autres services de communication non spécifiés ailleurs,,2009-04-01,2011-03-31,729,73500,10500,63000,Le présent marché comprend une modification ou plus.
3215,Élections Canada,2010,4,INFO LASER,8-13766,2010-03-02,859,Autres services commerciaux qui ne sont pas précisés ailleurs,,2009-04-02,2010-03-31,363,21000,16800,4200,Le présent marché comprend une modification ou plus.
3216,Élections Canada,2010,4,TOTEM OFFISOURCE INC.,8-13767,2010-03-02,1172,Papeterie et fournitures de bureau,,2009-11-13,2010-03-31,138,52500,43050,9450,Le présent marché comprend une modification ou plus.
3217,Élections Canada,2010,4,CANON CANADA INC.,8-13863,2010-02-24,671,Autre materiel de bureau,,2009-06-01,2012-03-31,1034,"11239,74","9995,48","1244,26",Le présent marché comprend une modification ou plus.
3218,Élections Canada,2010,4,CANON CANADA INC.,8-13864,2010-01-27,671,Autre materiel de bureau,,2009-06-01,2012-03-31,1034,"11239,73","9995,48","1244,25",Le présent marché comprend une modification ou plus.
3219,Élections Canada,2010,4,HEWLETT PACKARD,9-13932,2010-03-25,670,Équipement d'informatique,appareils et logiciels,2009-04-01,2014-03-31,1825,"208060,42","102673,64","105386,78",Le présent marché comprend une modification ou plus.
3220,Élections Canada,2010,4,AJILON CONSULTING,9-14040,2010-03-25,472,Conseillers en technologie d'information,,2009-06-29,2010-12-10,529,"579862,5","410287,5",169575,Le présent marché comprend une modification ou plus.
3221,Élections Canada,2010,4,"HERJAVEC GROUP, THE",9-14067,2010-03-19,524,Location de logiciel,,2009-07-01,2011-03-28,635,"33377,4","22944,6","10432,8",Le présent marché comprend une modification ou plus.
3222,Élections Canada,2010,4,HMCS INC,9-14083,2010-01-14,472,Conseillers en technologie d'information,,2009-07-08,2011-03-31,631,176400,117600,58800,Le présent marché comprend une modification ou plus.
3223,Élections Canada,2010,4,TRM TECHNOLOGIES INC.,9-14108,2010-02-05,499,Autres services professionnels non précisés ailleurs,,2009-06-15,2011-03-31,654,"251842,5",167895,"83947,5",Le présent marché comprend une modification ou plus.
3224,Élections Canada,2010,4,SI SYSTEMS LTD.,9-14157,2010-02-02,472,Conseillers en technologie d'information,,2009-08-01,2010-03-31,242,"117337,5",93870,"23467,5",Le présent marché comprend une modification ou plus.
3225,Élections Canada,2010,4,ACTION PERSONNEL SERVICES,9-14232,2010-03-26,813,Services d'aide temporaire,,2009-08-28,2010-07-23,329,"137186,93","88157,33","49029,6",Le présent marché comprend une modification ou plus.
3226,Élections Canada,2010,4,SI SYSTEMS LTD.,9-14242,2010-02-04,472,Conseillers en technologie d'information,,2009-08-31,2010-10-31,426,191793,92421,99372,Le présent marché comprend une modification ou plus.
3227,Élections Canada,2010,4,INTÉLÉC GÉOMATIQUE INC.,9-14346,2010-02-03,472,Conseillers en technologie d'information,,2009-09-30,2010-03-31,182,"158607,75","79280,25","79327,5",Le présent marché comprend une modification ou plus.
3228,Élections Canada,2010,4,ACTION PERSONNEL SERVICES,9-14384,2010-03-08,813,Services d'aide temporaire,,2009-09-21,2010-06-04,256,"25086,62","16724,4","8362,22",Le présent marché comprend une modification ou plus.
3229,Élections Canada,2010,4,ARTEMP PERSONNEL SERVICES,9-14388,2010-02-22,491,Services de conseillers en gestion,,2009-09-23,2010-06-25,275,99750,68775,30975,Le présent marché comprend une modification ou plus.
3230,Élections Canada,2010,4,FUJITSU CONSULTING INC.,9-14398,2010-02-05,491,Services de conseillers en gestion,,2009-09-30,2010-03-12,163,"309526,35",250950,"58576,35",Le présent marché comprend une modification ou plus.
3231,Élections Canada,2010,4,STUDENT VOTE,9-14432,2010-01-18,491,Services de conseillers en gestion,,2009-09-23,2010-12-31,464,508164,508164,0,
3232,Élections Canada,2010,4,MAXSYS PROFESSIONALS,9-14441,2010-03-09,813,Services d'aide temporaire,,2009-09-28,2010-06-30,275,119952,73500,46452,Le présent marché comprend une modification ou plus.
3233,Élections Canada,2010,4,ALTIS HUMAN RESOURCES,9-14446,2010-03-09,813,Services d'aide temporaire,,2009-09-28,2010-06-30,275,119952,73500,46452,Le présent marché comprend une modification ou plus.
3234,Élections Canada,2010,4,SAMSON AND ASSOCIATES,9-14454,2010-03-09,813,Services d'aide temporaire,,2009-10-05,2010-06-30,268,119952,73500,46452,Le présent marché comprend une modification ou plus.
3235,Élections Canada,2010,4,ROBERT HALF CANADA INC.,9-14456,2010-03-09,813,Services d'aide temporaire,,2009-10-01,2010-06-30,272,110250,73500,36750,Le présent marché comprend une modification ou plus.
3236,Élections Canada,2010,4,ALTIS HUMAN RESOURCES,9-14466,2010-03-18,813,Services d'aide temporaire,,2009-09-30,2010-06-30,273,"212733,53","132265,73","80467,8",Le présent marché comprend une modification ou plus.
3237,Élections Canada,2010,4,IBM CANADA,9-14468,2010-01-13,491,Services de conseillers en gestion,,2009-10-05,2010-04-30,207,"305283,42","255580,19","49703,23",Le présent marché comprend une modification ou plus.
3238,Élections Canada,2010,4,MAXSYS PROFESSIONALS,9-14469,2010-03-09,813,Services d'aide temporaire,,2009-10-01,2010-08-31,334,236250,157500,78750,Le présent marché comprend une modification ou plus.
3239,Élections Canada,2010,4,ALTIS HUMAN RESOURCES,9-14478,2010-03-06,813,Services d'aide temporaire,,2009-10-05,2010-03-31,177,110985,73500,37485,Le présent marché comprend une modification ou plus.
3240,Élections Canada,2010,4,AJILON CONSULTING,9-14479,2010-03-31,472,Conseillers en technologie d'information,,2009-09-01,2010-06-30,302,171150,113400,57750,Le présent marché comprend une modification ou plus.
3241,Élections Canada,2010,4,CORADIX TECHNOLOGY,9-14552,2010-03-31,472,Conseillers en technologie d'information,,2009-10-26,2011-03-31,521,"306127,5",96390,"209737,5",Le présent marché comprend une modification ou plus.
3242,Élections Canada,2010,4,EXCEL HUMAN RESOURCES,9-14575,2010-03-30,813,Services d'aide temporaire,,2009-10-15,2011-01-19,461,178000,"71221,5","106778,5",Le présent marché comprend une modification ou plus.
3243,Élections Canada,2010,4,IBM CANADA,9-14592,2010-02-10,472,Conseillers en technologie d'information,,2009-10-26,2011-03-31,521,423150,145425,277725,Le présent marché comprend une modification ou plus.
3244,Élections Canada,2010,4,KAICE-TEC REPRODUCTIONS LTD.,9-14668,2010-01-06,321,Services d'imprimerie,,2009-10-09,2009-12-31,83,"26911,34","25487,96","1423,38",Le présent marché comprend une modification ou plus.
3245,Élections Canada,2010,4,ALTIS HUMAN RESOURCES,9-14702,2010-03-26,499,Autres services professionnels non précisés ailleurs,,2009-11-16,2010-08-20,277,"73812,38","73812,38",0,
3246,Élections Canada,2010,4,TRM TECHNOLOGIES INC.,9-14738,2010-02-22,499,Autres services professionnels non précisés ailleurs,,2009-11-23,2010-03-31,128,18690,12600,6090,Le présent marché comprend une modification ou plus.
3247,Élections Canada,2010,4,ORACLE CORPORATION CANADA,9-14769,2010-01-07,7030,Logiciels ADP,,2009-11-27,2010-03-31,124,"189910,77","189910,77",0,
3248,Élections Canada,2010,4,COMBAT NETWORKS INC,9-14789,2009-12-18,670,Équipement d'informatique,appareils et logiciels,2009-12-18,2010-03-31,103,"69649,82","69649,82",0,
3249,Élections Canada,2010,4,ESRI CANADA,9-14822,2010-01-07,499,Autres services professionnels non précisés ailleurs,,2010-01-31,2010-12-31,334,"188637,1","188637,1",0,
3250,Élections Canada,2010,4,GORDON CREATIVE GROUP,9-14824,2010-01-04,499,Autres services professionnels non précisés ailleurs,,2009-12-21,2010-03-31,100,24990,24990,0,
3251,Élections Canada,2010,4,MARKETEL / MCCANN-ERICKSON LTD.,9-14829,2010-01-15,301,Services de réclame,,2009-12-16,2010-06-30,196,594427,594427,0,
3252,Élections Canada,2010,4,SYSTEMATIX,9-14840,2009-12-29,472,Conseillers en technologie d'information,,2010-01-04,2010-09-30,269,110250,110250,0,
3253,Élections Canada,2010,4,EXCELLENCE RHR CONSULTATION,9-14841,2010-01-07,491,Services de conseillers en gestion,,2010-01-08,2011-01-07,364,24444,24444,0,
3254,Élections Canada,2010,4,BMB CONSULTING SERVICES,9-14845,2010-01-07,499,Autres services professionnels non précisés ailleurs,,2010-01-04,2010-03-31,86,23625,23625,0,
3255,Élections Canada,2010,4,RAYMOND CHABOT GRANT THORNTON,9-14847,2010-01-14,499,Autres services professionnels non précisés ailleurs,,2010-01-11,2010-03-31,79,"24995,25",23805,"1190,25",
3256,Élections Canada,2010,4,SOFTCHOICE CORPORATION,9-14850,2010-01-11,7030,Logiciels ADP,,2010-01-11,2010-01-29,18,13524,12880,644,
3257,Élections Canada,2010,4,NOVA NETWORKS,9-14852,2010-01-11,1227,"Matériel d'ordinateurs petit, dessus de bureau personnel / portatif",,2010-01-11,2010-01-29,18,"12374,88","12374,88",0,
3258,Élections Canada,2010,4,AJILON CONSULTING,9-14855,2010-01-15,472,Conseillers en technologie d'information,,2010-02-01,2011-03-31,423,"307705,65","39085,2","268620,45",Le présent marché comprend une modification ou plus.
3259,Élections Canada,2010,4,THE HALIFAX GROUP,9-14856,2010-01-14,499,Autres services professionnels non précisés ailleurs,,2009-12-16,2010-03-31,105,89775,89775,0,
3260,Élections Canada,2010,4,SOFTCHOICE CORPORATION,9-14857,2010-01-13,1228,Logiciels,,2010-01-13,2010-03-31,77,"22921,5","22921,5",0,
3261,Élections Canada,2010,4,MTS ALLSTREAM INC.,9-14860,2010-01-13,472,Conseillers en technologie d'information,,2010-01-18,2010-07-16,179,"94972,5","94972,5",0,
3262,Élections Canada,2010,4,MTS ALLSTREAM INC.,9-14861,2010-01-13,472,Conseillers en technologie d'information,,2010-01-18,2010-07-16,179,"105603,75","105603,75",0,
3263,Élections Canada,2010,4,SYSTEMATIX,9-14862,2010-01-13,472,Conseillers en technologie d'information,,2010-01-18,2010-03-31,72,99225,99225,0,
3264,Élections Canada,2010,4,CORADIX TECHNOLOGY,9-14867,2010-01-22,472,Conseillers en technologie d'information,,2010-01-04,2010-03-31,86,24570,24570,0,
3265,Élections Canada,2010,4,2152720 ONTARIO INCORPORATED,9-14871,2010-01-19,499,Autres services professionnels non précisés ailleurs,,2010-01-18,2010-05-31,133,72200,72200,0,
3266,Élections Canada,2010,4,CANADA POST,9-14872,2010-01-18,819,"Contrats de services personnels non professionnels, non spécifiés ailleurs",,2010-01-18,2011-03-31,437,"39541,51","39541,51",0,
3267,Élections Canada,2010,4,COMPANY FOR EDUCATION COMMUNICATION,9-14874,2010-02-01,301,Services de réclame,,2010-01-20,2011-01-19,364,"10237,5","10237,5",0,
3268,Élections Canada,2010,4,ALLIANCEONE LTD,9-14875,2010-01-18,815,Rétribution et frais de service d'agences de recouvrement,,2010-01-18,2012-03-31,803,84000,84000,0,
3269,Élections Canada,2010,4,GROUPE POLIQUIN-WAKEFIELD,9-14876,2010-01-18,491,Services de conseillers en gestion,,2010-01-21,2010-06-30,160,22344,22344,0,
3270,Élections Canada,2010,4,PROLOGIC SYSTEMS LIMITED,9-14877,2010-01-19,813,Services d'aide temporaire,,2010-01-18,2011-03-31,437,73500,73500,0,
3271,Élections Canada,2010,4,PAUL MORISSET,9-14878,2010-01-19,351,Autres services de communication non spécifiés ailleurs,,2010-01-12,2010-03-31,78,"13387,5","13387,5",0,
3272,Élections Canada,2010,4,EXCEL HUMAN RESOURCES,9-14879,2010-01-19,499,Autres services professionnels non précisés ailleurs,,2010-01-18,2011-03-31,437,36750,36750,0,
3273,Élections Canada,2010,4,EXCELLENCE RHR CONSULTATION,9-14884,2010-01-21,499,Autres services professionnels non précisés ailleurs,,2010-01-18,2010-05-31,133,14175,9450,4725,Le présent marché comprend une modification ou plus.
3274,Élections Canada,2010,4,AJILON CONSULTING,9-14885,2010-01-19,472,Conseillers en technologie d'information,,2010-01-25,2010-03-30,64,34020,34020,0,
3275,Élections Canada,2010,4,NORTHERN MICRO,9-14888,2010-01-20,1227,"Matériel d'ordinateurs petit, dessus de bureau personnel / portatif",,2010-01-20,2010-03-31,70,"17557,68","17557,68",0,
3276,Élections Canada,2010,4,EXCELLENCE RHR CONSULTATION,9-14890,2010-02-02,491,Services de conseillers en gestion,,2010-01-25,2011-03-31,430,24444,24444,0,
3277,Élections Canada,2010,4,CANADA POST,9-14892,2010-01-21,812,Services d'ordinateurs,,2010-02-08,2010-07-30,172,"78903,9","78903,9",0,
3278,Élections Canada,2010,4,SNC - LAVALIN PROFAC INC.,9-14894,2010-02-09,665,Autres équipements,,2010-01-14,2010-01-22,8,"17467,53","17467,53",0,
3279,Élections Canada,2010,4,EQUASION BUSINESS TECHNOLOGIES,9-14896,2010-01-26,491,Services de conseillers en gestion,,2010-01-27,2010-03-31,63,24675,24675,0,
3280,Élections Canada,2010,4,NORTHERN MICRO,9-14903,2010-01-25,1227,"Matériel d'ordinateurs petit, dessus de bureau personnel / portatif",,2010-01-25,2013-01-24,1095,"13829,97","13829,97",0,
3281,Élections Canada,2010,4,LANNICK CONTRACT SOLUTIONS INC,9-14904,2010-03-17,813,Services d'aide temporaire,,2010-01-18,2010-03-31,72,23520,17600,5920,Le présent marché comprend une modification ou plus.
3282,Élections Canada,2010,4,MTS ALLSTREAM INC.,9-14905,2010-01-26,472,Conseillers en technologie d'information,,2010-02-01,2010-07-30,179,119196,119196,0,
3283,Élections Canada,2010,4,PILLAR TAPES LTD.,9-14907,2010-01-26,1179,Marchandises et produits divers,,2010-01-25,2010-03-31,65,19278,17850,1428,
3284,Élections Canada,2010,4,NATIONAL PRINTERS,9-14909,2010-01-26,321,Services d'imprimerie,,2010-02-17,2010-03-31,42,"12642,01","12337,51","304,5",Le présent marché comprend une modification ou plus.
3285,Élections Canada,2010,4,CANON CANADA INC.,9-14910,2010-01-26,533,"Location de machinerie, de mobilier et d'installation de bureau, et d'autres équipements",,2010-02-01,2012-03-31,789,62748,62748,0,
3286,Élections Canada,2010,4,NORTHERN MICRO,9-14916,2010-02-10,1227,"Matériel d'ordinateurs petit, dessus de bureau personnel / portatif",,2010-01-28,2010-03-31,62,"218693,79","218693,79",0,
3287,Élections Canada,2010,4,GSI INTERNATIONAL CONSTULTATION,9-14923,2010-02-09,813,Services d'aide temporaire,,2010-02-08,2010-05-30,111,"30121,88","30121,88",0,
3288,Élections Canada,2010,4,DARE HR,9-14928,2010-02-26,813,Services d'aide temporaire,,2010-01-21,2010-04-30,99,"40918,77","40918,77",0,
